URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPROV,WHOIS_REGDATE,UPDATE_DATE,WHITIN_DOMAIN,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,TCP_URG_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_2135,41,9,ISO-8859-1,Apache,no-cache,NA,US,Maine,23/10/1996 0:00,28/02/2017 0:00,hometownusa.com,7,5,5,630,0,0,7,7,442,630,7,0,Benigna
B0_2299,41,9,UTF-8,Apache,max-age=86400,7065,US,Arizona,4/11/2003 0:00,4/11/2016 0:00,readprint.com,5,3,3,576,1,0,6,8,522,576,6,0,Benigna
B0_238,41,7,ISO-8859-1,openresty/1.11.2.2,None,10588,US,FL,30/07/2002 0:00,26/06/2014 0:00,firestopstandard.com,20,0,2,1895,0,0,22,24,13792,2055,22,2,Benigna
B0_26,41,8,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,PA,PANAMA,9/12/2008 0:00,30/11/2016 0:00,tennistweets.com,8,0,1,1078,0,0,12,12,1532,1390,12,4,Benigna
B0_275,41,9,UTF-8,mw2109.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,34,27,3,4891,0,0,42,37,37001,5499,42,8,Benigna
B0_30,41,7,iso-8859-1,Apache,None,281,US,PA,9/03/2010 0:00,18/01/2013 0:00,linkinparkradiotakeover.com,18,0,3,1868,0,0,22,23,18348,2202,22,4,Benigna
B0_364,41,8,us-ascii,Microsoft-IIS/7.5,None,324,US,Kansas,4/07/2001 23:21,19/04/2017 17:24,rotaryfirst100.org,10,3,5,1202,0,0,14,16,1335,1500,14,4,Benigna
B0_373,41,8,UTF-8,Apache,None,NA,JP,None,8/03/2016 0:00,27/02/2017 0:00,tutorgig.com,34,11,4,3699,0,0,40,38,27522,4153,40,6,Benigna
B0_390,41,8,UTF-8,Apache,max-age=1,NA,US,VA,23/02/2010 0:00,23/01/2017 0:00,websitetrafficspy.com,26,0,8,2657,0,0,30,35,34427,2991,30,4,Benigna
B0_427,41,10,iso-8859-1,Apache,None,13,US,Arizona,6/07/2016 14:30,5/09/2016 3:47,pink-party.org,8,3,8,552,0,0,8,5,420,552,8,0,Benigna
B0_434,41,8,UTF-8,Server,None,NA,US,WA,5/01/1996 0:00,5/05/2016 0:00,imdb.com,40,12,6,3079,0,0,44,53,38924,3359,44,4,Benigna
B0_713,41,8,ISO-8859-1,nginx/0.8.54,None,NA,None,None,16/01/2016 0:00,13/03/2017 0:00,beniciodeltoro.ca,1,0,1,54,0,0,1,2,124,54,1,0,Benigna
B0_731,41,10,utf-8,nginx/1.8.1,public; max-age=549,NA,US,NY,18/10/1994 0:00,6/10/2016 0:00,nhl.com,10,1,4,1198,0,0,16,16,2763,1616,16,6,Benigna
B0_758,41,9,ISO-8859-1,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,famouswhy.com,101,41,5,10813,1,0,110,101,142735,11423,110,8,Benigna
B0_829,41,10,UTF-8,Apache-Coyote/1.1,None,9817,GB,London,13/06/1997 0:00,5/11/2015 0:00,192.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_855,41,9,ISO-8859-1,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,famouswhy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_910,41,9,ISO-8859-1,nginx,None,NA,FR,None,22/07/2005 18:52,21/07/2016 18:54,pschitt.info,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_128,42,13,UTF-8,nginx,no-cache,646,None,None,None,None,exsexytop.tk,7,1,5,466,0,0,11,10,822,760,11,4,Maligna
M0_154,42,11,UTF-8,nginx,no-cache,673,None,None,None,None,hosting-controlid1.tk,18,1,4,2185,0,0,24,21,2969,2637,24,6,Maligna
M0_155,42,11,UTF-8,nginx,no-cache,673,None,None,None,None,hosting-controlpin.tk,18,1,5,2185,0,0,24,21,2969,2637,24,6,Maligna
M0_40,42,10,utf-8,nginx/1.10.1,no-cache; pre-check=0; post-check=0,NA,None,None,7/04/2002 20:00,None,propan.ru,15,0,3,2124,0,0,17,20,12884,2270,17,2,Maligna
M0_47,42,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,24,0,2,4035,0,0,30,25,12416,4499,30,6,Maligna
M0_48,42,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,25,0,2,4101,0,0,31,28,12614,4565,31,6,Maligna
M0_50,42,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,23,0,2,3969,0,0,29,24,12354,4433,29,6,Maligna
M0_53,42,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,25,0,2,4101,0,0,31,28,12614,4565,31,6,Maligna
M1_3,42,8,ISO-8859-1,Apache,None,895,US,Arizona,5/03/2013 20:51,5/05/2013 3:46,apexgames.org,15,0,6,1980,0,0,19,17,5911,2334,19,4,Maligna
B0_104,42,7,utf-8,Apache/2.4.6,NA,NA,US,FL,24/05/2004 0:00,16/03/2017 0:00,freepatentsonline.com,51,11,7,4601,0,0,57,55,45279,5103,57,6,Benigna
B0_1131,42,8,utf-8,Apache/2.4.25,no-cache; must-revalidate; post-check=0; pre-check=0,NA,IN,Karnataka,30/01/2006 0:00,14/04/2014 0:00,chakpak.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1139,42,7,utf-8,nginx/1.10.1,None,NA,CA,BC,19/12/1997 0:00,5/11/2012 0:00,teampages.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1236,42,10,UTF-8,nginx,None,NA,US,Arizona,30/11/2006 0:00,17/04/2015 0:00,lyricsmode.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1257,42,8,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,7289,CA,ON,14/04/1999 0:00,8/08/2015 0:00,lizbellagency.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1260,42,8,UTF-8,Apache/2.4.25,no-cache; must-revalidate; max-age=0,4974,CA,Quebec,27/05/2008 0:00,27/05/2015 0:00,jplafortune.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1266,42,10,utf-8,cloudflare-nginx,None,NA,US,Arizona,10/11/2009 0:00,21/04/2015 0:00,mp3bear.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1268,42,9,UTF-8,mw2225.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,4691,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1303,42,8,utf-8,nginx/1.1.19,max-age=0; private; must-revalidate,NA,US,CA,9/12/1996 0:00,9/10/2015 0:00,spoke.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1351,42,11,UTF-8,nginx,None,NA,US,Arizona,8/05/2004 20:53,4/04/2014 15:11,ieet.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1375,42,10,ISO-8859-1,None,None,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,linkedin.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1422,42,9,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,1505,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,manta.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_146,42,9,UTF-8,Apache,None,7509,None,None,16/08/1999 0:00,17/08/2013 0:00,offoffoff.com,7,0,2,985,0,0,13,12,1496,1433,13,6,Benigna
B0_2112,42,9,ISO-8859-1,Apache-Coyote/1.1,private,5127,US,CA,4/08/1995 0:00,26/01/2017 0:00,ebay.com,4,3,2,432,0,0,4,5,310,432,4,0,Benigna
B0_2172,42,7,ISO-8859-1,Apache,public; max-age=900; s-maxage=300; must-revalidate,NA,US,Indiana,18/07/2002 0:00,10/07/2013 0:00,sunglasswarehouse.com,6,4,4,528,0,0,6,8,612,528,6,0,Benigna
B0_2185,42,9,UTF-8,nginx,max-age=2592000,NA,None,None,23/11/1994 0:00,19/08/2015 0:00,nsb.com,6,5,2,540,0,0,6,7,473,540,6,0,Benigna
B0_2218,42,8,UTF-8,nginx,no-cache; must-revalidate; max-age=0,NA,AU,NEW SOUTH WALES,30/08/2015 0:00,8/03/2017 0:00,truepicturesinc.com,5,3,3,498,0,0,5,6,376,498,5,0,Benigna
B0_2231,42,9,us-ascii,None,None,324,None,None,11/10/2000 0:00,2/07/2014 0:00,bell.ca,8,8,3,636,0,0,8,6,364,636,8,0,Benigna
B0_291,42,8,UTF-8,Apache,max-age=3600; public; must-revalidate; proxy-revalidate,NA,UK,UK,27/02/1996 0:00,27/01/2016 0:00,nme.com,33,0,5,2706,0,0,37,35,41737,2982,37,4,Benigna
B0_314,42,8,UTF-8,Apache/2.2.15 (CentOS),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,2766,None,None,30/04/2009 0:00,5/01/2017 0:00,alltherapist.com,33,4,9,3088,0,0,41,34,12104,3720,41,8,Benigna
B0_328,42,8,utf-8,None,no-cache,NA,US,CA,22/02/1996 0:00,16/01/2015 0:00,myspace.com,28,20,2,2780,0,0,32,36,27390,3064,32,4,Benigna
B0_33,42,9,ISO-8859-1,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,famouswhy.com,15,6,10,950,0,0,17,18,1327,1110,17,2,Benigna
B0_363,42,7,utf-8,openresty/1.11.2.1,max-age=0; private; must-revalidate,NA,US,IL,27/11/2006 0:00,2/03/2017 0:00,perkyparrots.com,19,15,3,2864,0,0,23,26,10465,3168,23,4,Benigna
B0_510,42,9,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,10561,JP,6110021,13/02/2017 0:00,28/02/2017 0:00,lyricsbay.com,15,4,4,1540,0,0,19,21,25529,1844,19,4,Benigna
B0_518,42,9,UTF-8,Apache/2.2.22 (Debian),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,8769,SC,Not Applicable,29/09/2015 0:00,24/03/2017 0:00,peeepl.com,5,0,3,334,0,0,7,6,412,474,7,2,Benigna
B0_527,42,7,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,12608,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,71,9,13,7856,0,0,77,68,82332,8384,77,6,Benigna
B0_575,42,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,CA,22/10/1998 0:00,16/03/2017 0:00,scout.com,29,14,15,2767,0,0,33,27,3550,3073,33,4,Benigna
B0_603,42,8,UTF-8,Apache/2.2.15 (CentOS),None,94,AU,NSW,19/08/2004 0:00,5/07/2016 0:00,factbites.com,14,0,3,1102,0,0,16,8,1015,1248,16,2,Benigna
B0_818,42,8,ISO-8859-1,nginx/1.8.1,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,nj,24/06/2003 0:00,22/08/2016 0:00,flixster.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_840,42,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,California,18/03/2016 0:00,14/03/2017 0:00,pressarchive.net,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_92,42,8,utf-8,None,no-cache,NA,US,CA,22/02/1996 0:00,16/01/2015 0:00,myspace.com,22,15,2,2432,0,0,26,32,27169,2716,26,4,Benigna
B0_939,42,9,ISO-8859-1,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,famouswhy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_963,42,7,ISO-8859-1,Apache,None,497,US,PA,6/12/2010 0:00,7/12/2016 0:00,profusiontalent.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_985,42,7,utf-8,Apache/2.4.6,NA,NA,US,FL,24/05/2004 0:00,16/03/2017 0:00,freepatentsonline.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_132,43,13,UTF-8,nginx,no-cache,646,None,None,None,None,linkforme.tk,11,1,4,1266,0,0,15,12,966,1554,15,4,Maligna
M0_153,43,11,UTF-8,nginx,no-cache,673,None,None,None,None,hosting-controlid1.tk,18,1,5,2188,0,0,24,22,3031,2640,24,6,Maligna
M0_54,43,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,23,0,2,3970,0,0,29,27,12548,4434,29,6,Maligna
M0_64,43,11,iso-8859-1,Apache/1.3.27 (Unix) PHP/4.4.1,None,NA,None,None,3/03/2000 0:00,8/12/2015 0:00,sportsulsan.co.kr,10,0,5,925,0,0,12,12,1399,1079,12,2,Maligna
M0_9,43,10,ISO-8859-1,DOSarrest,no-cache,NA,us,Washington,23/06/2003 0:00,2/01/2017 0:00,realinnovation.com,8,0,1,1045,0,0,10,9,2806,1209,10,2,Maligna
M0_95,43,10,UTF-8,Apache,no-cache; must-revalidate; max-age=0,7550,US,CA,3/08/2004 0:00,4/08/2016 0:00,secondome.com,11,0,1,883,0,0,13,13,8893,1037,13,2,Maligna
M4_75,43,10,UTF-8,nginx/1.12.0,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,None,None,None,None,sandroecicero.com.br,0,0,0,0,0,0,0,2,124,0,0,0,Maligna
B0_1005,43,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,WA,14/05/2002 0:00,3/03/2017 0:00,thaiwebsites.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1010,43,9,utf-8,nginx + Phusion Passenger,None,NA,US,FL,3/06/2000 0:00,5/05/2016 0:00,uslsoccer.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1112,43,9,ISO-8859-1,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,famouswhy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1177,43,9,ISO-8859-1,nginx,None,NA,US,WA,26/04/2001 0:00,15/12/2015 0:00,lyricsfreak.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_120,43,8,iso-8859-1,Apache,None,236,US,ca,9/05/2004 18:06,24/04/2017 11:55,history-world.org,16,0,1,1151,0,0,18,19,24455,1305,18,2,Benigna
B0_1335,43,8,ISO-8859-1,Apache/2.4.12 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,NA,NA,US,GA,5/11/1997 5:00,5/09/2016 8:00,surnameweb.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1420,43,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_180,43,8,utf-8,nginx,None,NA,GB,Peterborough,8/12/1995 0:00,4/04/2014 0:00,thomascook.com,15,6,5,1528,0,0,21,21,3023,1988,21,6,Benigna
B0_2008,43,7,UTF-8,Apache,max-age=0,NA,US,CA,27/06/2001 0:00,3/03/2017 0:00,catchwordbranding.com,15,3,4,1110,0,0,15,4,244,1110,15,0,Benigna
B0_2036,43,9,UTF-8,mw2236.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,29,10,11,2022,0,0,29,12,803,2022,29,0,Benigna
B0_206,43,7,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,13/11/2002 0:00,13/11/2016 0:00,wantickets.com,39,9,5,4044,0,0,43,39,44173,4420,43,4,Benigna
B0_2070,43,8,utf-8,nginx/1.1.19,max-age=0; private; must-revalidate,13089,None,None,9/12/1996 0:00,9/10/2015 0:00,spoke.com,4,3,2,408,0,0,4,7,448,408,4,0,Benigna
B0_2188,43,9,utf-8,Apache/2.2.15 (CentOS),private; max-age=0; must-revalidate,19724,US,Arizona,30/01/1996 0:00,1/02/2017 0:00,tributes.com,4,3,2,420,0,0,4,6,366,420,4,0,Benigna
B0_2194,43,9,UTF-8,mw2101.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,9,5,6,750,0,0,9,8,502,750,9,0,Benigna
B0_236,43,9,UTF-8,Apache,max-age=3600; public; must-revalidate; proxy-revalidate,NA,UK,UK,27/02/1996 0:00,27/01/2016 0:00,nme.com,33,1,4,2756,0,0,37,37,41938,3032,37,4,Benigna
B0_242,43,9,utf-8,Varnish,None,389,US,CA,16/07/1999 0:00,29/03/2013 0:00,metacritic.com,83,2,3,6008,0,0,87,107,147266,6312,87,4,Benigna
B0_271,43,8,UTF-8,Apache,no-cache; no-store; max-age=0; must-revalidate,NA,US,Arizona,23/06/2006 0:00,24/06/2016 0:00,boobpedia.com,84,13,6,7403,0,0,86,71,117282,7549,86,2,Benigna
B0_324,43,9,ISO-8859-1,None,no-cache,6744,None,None,28/11/1999 0:00,9/09/2013 0:00,pipl.com,22,3,8,2267,0,0,28,31,9811,2701,28,6,Benigna
B0_331,43,12,ISO-8859,Apache,None,5653,None,None,25/09/2000 0:00,23/11/2015 0:00,concordia.ca,8,0,3,803,0,0,12,12,2190,1097,12,4,Benigna
B0_354,43,8,us-ascii,Microsoft-IIS/7.5,None,324,None,None,26/09/2003 0:00,17/06/2016 0:00,wordiq.com,25,2,6,2444,0,0,31,17,1984,2874,31,6,Benigna
B0_43,43,9,ISO-8859-1,cloudflare-nginx,private,NA,CA,Quebec,10/04/2002 0:00,9/06/2016 0:00,progarchives.com,20,4,7,1511,0,0,22,21,14430,1663,22,2,Benigna
B0_553,43,10,utf-8,nginx,must-revalidate,NA,US,NY,23/03/1995 0:00,3/03/2017 0:00,wn.com,23,15,9,2479,0,0,27,24,6085,2743,27,4,Benigna
B0_612,43,7,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,PA,5/06/2003 0:00,26/11/2014 0:00,thefreedictionary.com,17,7,3,2715,0,0,23,20,20139,3187,23,6,Benigna
B0_667,43,7,ISO-8859-1,Apache,None,497,GB,None,11/11/2006 0:00,26/10/2016 0:00,visionsofthecity.com,45,3,7,4178,0,0,51,50,44810,4646,51,6,Benigna
B0_759,43,7,UTF-8,GSE,no-cache; no-store; max-age=0; must-revalidate,20592,US,CA,31/07/2000 0:00,29/06/2016 0:00,blogspot.com,64,5,13,6081,1,0,69,71,63457,6463,69,4,Benigna
B0_782,43,10,UTF-8,Resin/3.1.8,private,NA,US,FL,20/04/1995 4:00,7/03/2013 19:26,psr.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_885,43,9,UTF-8,mw2164.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_989,43,10,utf-8,Microsoft-IIS/8.5,private,4816,US,CO,3/05/2015 0:00,4/05/2016 0:00,joyhiphop.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_49,44,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,None,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,stormpages.com,22,0,2,3444,0,0,28,24,9819,3908,28,6,Maligna
B0_1055,44,10,utf-8,nginx/1.6.2,None,8219,US,CO,4/02/2005 0:00,21/03/2017 0:00,filecraft.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1097,44,8,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,NA,US,WA,8/04/1996 0:00,18/11/2016 0:00,whitepages.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1111,44,11,iso-8859-1,Apache,None,334,None,None,None,None,hbzbank.co.za,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1180,44,9,utf-8,ATS,None,634,US,CA,18/01/1995 0:00,26/08/2015 0:00,yahoo.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1213,44,9,UTF-8,mw2242.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1230,44,9,UTF-8,nginx,None,NA,US,NY,16/09/1996 4:00,5/04/2017 13:36,poets.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1405,44,7,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,PA,5/06/2003 0:00,26/11/2014 0:00,thefreedictionary.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_190,44,8,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,NA,US,WA,8/04/1996 0:00,18/11/2016 0:00,whitepages.com,19,0,2,1809,0,0,23,23,26805,2125,23,4,Benigna
B0_2055,44,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,None,NA,AU,None,20/07/2006 0:00,5/03/2013 0:00,whosdatedwho.com,17,7,6,1242,0,0,17,13,962,1242,17,0,Benigna
B0_2090,44,9,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,1511,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,manta.com,6,4,3,640,0,0,6,8,606,640,6,0,Benigna
B0_2139,44,11,ISO-8859-1,None,None,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,linkedin.com,5,3,2,498,0,0,5,7,438,498,5,0,Benigna
B0_2140,44,10,utf-8,Apache,private; s-maxage=0; max-age=0; must-revalidate,45958,CA,ON,9/12/2003 0:00,22/10/2016 0:00,wikia.com,6,6,3,540,0,0,6,8,539,540,6,0,Benigna
B0_2151,44,9,UTF-8,mw2175.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,39,19,10,2742,0,0,39,5,306,2742,39,0,Benigna
B0_2257,44,7,UTF-8,Apache,no-cache; must-revalidate; max-age=0,NA,US,Arizona,12/03/2008 0:00,19/05/2016 0:00,monitorbankrates.com,14,7,12,1092,0,0,14,15,970,1092,14,0,Benigna
B0_226,44,8,ISO-8859-1,Microsoft-IIS/7.5,None,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,absoluteastronomy.com,40,6,5,4203,0,0,42,42,47931,4365,42,2,Benigna
B0_235,44,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,genealogy.com,26,10,6,2512,0,0,32,33,7155,2982,32,6,Benigna
B0_239,44,9,UTF-8,mw2107.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,40,35,2,5987,0,0,48,48,38230,6595,48,8,Benigna
B0_277,44,9,UTF-8,mw2190.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,37,32,2,5805,0,0,45,41,40585,6413,45,8,Benigna
B0_289,44,9,utf-8,Apache,private; s-maxage=0; max-age=0; must-revalidate,44446,CA,ON,9/12/2003 0:00,22/10/2016 0:00,wikia.com,157,2,5,11053,0,0,159,176,284743,11211,159,2,Benigna
B0_311,44,9,iso-8859-1,Apache,None,338,None,None,None,None,bc.ca,9,0,2,870,0,0,11,12,5876,1020,11,2,Benigna
B0_316,44,8,iso-8859-1,Apache/2,None,345,US,FL,10/05/2000 0:00,11/10/2016 0:00,leveillee.net,12,4,3,972,0,0,14,16,15901,1118,14,2,Benigna
B0_408,44,9,ISO-8859-1,None,no-cache,674,US,California,28/11/1999 0:00,9/09/2013 0:00,pipl.com,15,0,6,1556,0,0,21,20,9023,1988,21,6,Benigna
B0_436,44,9,utf-8,nginx + Phusion Passenger,None,NA,US,FL,3/06/2000 0:00,5/05/2016 0:00,uslsoccer.com,29,16,7,2326,0,0,33,25,3623,2626,33,4,Benigna
B0_49,44,8,UTF-8,Apache/2.4.6 (CentOS),max-age=0; no-cache; no-store,25825,US,CA,25/01/1995 0:00,5/12/2013 0:00,reference.com,71,1,6,5647,0,0,79,79,120385,6295,79,8,Benigna
B0_51,44,8,UTF-8,Server,None,NA,US,WA,5/01/1996 0:00,5/05/2016 0:00,imdb.com,23,6,9,1942,0,0,27,25,15275,2222,27,4,Benigna
B0_550,44,9,ISO-8859-1,nginx/1.13.0,None,NA,FR,None,5/10/2005 0:00,21/05/2015 0:00,spiritus-temporis.com,6,0,1,672,0,0,8,8,1381,834,8,2,Benigna
B0_557,44,9,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,1501,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,manta.com,53,21,8,7834,0,0,61,53,22947,8472,61,8,Benigna
B0_616,44,8,utf-8,nginx,max-age=0; no-cache; no-store,10198,US,New York,28/06/2006 0:00,1/02/2013 0:00,panjiva.com,17,12,4,2401,0,0,23,23,19291,2827,23,6,Benigna
B0_617,44,10,ISO-8859-1,Apache/2.4.25,None,360,US,CO,25/06/1997 0:00,26/03/2017 0:00,delafont.com,16,3,4,1480,0,0,20,23,10665,1776,20,4,Benigna
B0_633,44,9,iso-8859-1,barista/5.1.3,None,16525,US,CA,9/01/1998 0:00,4/01/2017 0:00,go.com,10,0,5,1197,0,0,14,15,1424,1503,14,4,Benigna
B0_641,44,8,UTF-8,Server,None,NA,US,WA,5/01/1996 0:00,5/05/2016 0:00,imdb.com,18,0,3,2274,0,0,22,21,31811,2554,22,4,Benigna
B0_733,44,9,ISO-8859-1,None,no-cache,6746,US,California,28/11/1999 0:00,9/09/2013 0:00,pipl.com,20,4,6,2097,0,0,24,23,9280,2381,24,4,Benigna
B0_832,44,9,UTF-8,mw2103.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_833,44,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,CA,ON,17/03/2000 0:00,17/01/2016 0:00,houseofnames.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
